"PUBLICATION_DATE","UID","SITE_ID","DATE_COL","VISIT_NO","PSTL_CODE","LAT_DD83","LON_DD83","AG_ECO3","AG_ECO9","XCOORD","YCOORD","UNIQUE_ID","ELEVATION","STRAH_ORD","NARS_NAME","EPA_REG","STATE","YEAR","COMID","PROTOCOL","BANGMODE","XBKA","MEDBK_A","XUN","MEDBKUN","LTEST","LRBS_TST","LDMB_BW5","LRBS_BW5","LDCBF_G08","LRBS_G08","XCDENMID","XCDENBK","XSHOR2VG","PCT_OVRB","CONSTRAINT","CONFEATURES","CONPATTERN","CONPERCENT","PCT_FA","PCT_GL","PCT_POOL","PCT_DR","PCT_FAST","PCT_SLOW","XWIDTH","SDWIDTH","XBKF_W","XBKF_H","XINC_H","SDINC_H","BFWD_RAT","XWXD","XWD_RAT","SDWXD","SDWD_RAT","XDEPTH","SDDEPTH","XDEPTH_CM","SDDEPTH_CM","XFC_ALG","XFC_RCK","XFC_BRS","XFC_LVT","XFC_AQM","XFC_OHV","XFC_HUM","XFC_UCB","XFC_LWD","XFC_NAT","XFC_BIG","XFC_ALL","PCT_SIDE","REACHLEN","W1_HAG","W1_HNOAG","W1_HALL","W1H_BLDG","W1H_LDFL","W1H_LOG","W1H_MINE","W1H_PARK","W1H_PSTR","W1H_PVMT","W1H_PIPE","W1H_ROAD","W1H_CROP","W1H_WALL","C1TM100","C1WM100","C2TM100","C2WM100","C4TM100","C4WM100","V1WM100","V1W_MSQ","V2WM100","V2W_MSQ","V4WM100","V4W_MSQ","RPXDEP","RPMXDEP","RPGT50","RPGT75","RPXDEP_CM","RPMXDEP_CM","RP100","PCAN_C","PCAN_D","PCAN_E","PCAN_M","PCAN_N","XCL","XCS","XMW","XMH","XGW","XGH","XGB","XC","XM","XCMW","XCM","XG","XCMGW","XCMG","XPCAN","XPMID","XPMGW","XPCM","XPCMG","PCTCLINOMETER","SINU","XBEARING","XSLOPE","XSLOPE_FIELD","XSLOPE_MAP","LSUB_DMM","LSUBD_SD","LSUB_DMM_NOR","PCT_BL","PCT_CB","PCT_FN","PCT_GC","PCT_GF","PCT_HP","PCT_OT","PCT_OM","PCT_RC","PCT_RR","PCT_RS","PCT_SA","PCT_SB","PCT_WD","PCT_XB","PCT_BIGR","PCT_BDRK","PCT_SAFN","PCT_SFGF","PCT_ORG","PCT_BH","PCT_GR","XEMBED","XCEMBED","REALM","SURVEY_YRS","XSLOPE_use","LRBS_use","RP100_cm","PCT_SFG","XGveg","LWDeqVol_msq","LWDeqVolM100","pct_DRS","LitSB1_FN","LitSB1_SF","LitSB1_SFGF","LitSB12_FN","LitSB12_SF","QRVeg1","QRVeg2","RDIST1","QRDIST1","QR1","CVdth","RpRat","CVWIDTH","CVWXD"
"3/24/2021",2013848,"NRS18_TX_10116","6/20/2019","1","TX",29.61203704,-104.467439,"WMTNS","XER",-818865,-843940.9,"NRS_TX-10215",785.22,8,"Rio Grande","Region_06","TX",2019,309175,"BOATABLE","stp",NA,NA,NA,NA,-0.595065571,-1.499353654,-0.330767296,-1.763651929,-0.550553187,-1.543866038,NA,83.55614973,0.881818182,0,"CON_BROAD","TERRACE","SINGLE",100,0,100,0,0,0,100,6.027272727,0.195401684,7.518181818,0.663636364,1.036363636,0.128629136,5.732888197,4.0537,9.135768215,0.499887332,1.279194985,0.6676,0.097546881,66.76,9.754688073,0,0,0.009090909,0,0.059090909,0.206818182,0,0,0,0.215909091,0,0.275,0,362.1283088,0.916677273,0.530313636,1.446990909,0,0.272727273,0,0,0.045454545,0.916677273,0,0,0.212131818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113367164,0.250716839,0,0,11.3367164,25.0716839,10.43210055,0,0,0.272727273,0,0.727272727,0,0.013636364,0.435227273,0.264772727,0.421590909,0.352272727,0.086363636,0.013636364,0.7,0.448863636,0.713636364,0.773863636,0.870454545,1.4875,0.272727273,1,0.954545455,0.272727273,0.272727273,0,NA,NA,0.005555556,NA,0.005555556,-2.094419225,0.1650515,NA,0,0,99,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,100,NA,NA,0,0,NA,NA,"BOATABLE",1819,0.005555556,-1.543866038,10.43210055,100,0.773863636,0,0,0,100,100,100,86.36363637,86.36363637,0.491704545,0.852005348,0.591334812,0.408665188,0.555270664,0.146115759,0.15626274,0.032419586,0.123316312
"3/24/2021",2013849,"NRS18_WY_10400","6/20/2019","1","WY",42.62008091,-109.1883507,"WMTNS","WMT",-1071885.491,647958.7724,"NRS_WY-10504",2792.68,1,"None","Region_08","WY",2019,18299718,"WADEABLE","",13.72727273,11.5,0.045454545,0,1.58436088,-1.261515493,1.774564356,-1.45171897,1.797885735,-1.475040348,56.28342246,76.47058824,NA,NA,"CON_BROAD","TERRACE","SINGLE",70,0,0,0,0,100,0,1.495238095,0.434138446,3.281818182,0.3,0.4,0.126491106,4.69903203,0.58545,3.89642275,0.185549391,1.318403391,39.66666667,7.986285784,39.66666667,7.986285784,0,0.118181818,0.045454545,0.090909091,0.004545455,0.05,0,0.063636364,0,0.368181818,0.181818182,0.372727273,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.333333333,0,0,0,0,0.077333333,0.000235642,0,0,0,0,9.274800438,31.10666667,0,0,9.274800438,31.10666667,8.154354747,0.909090909,0,0,0,0.090909091,0.038636364,0.170454545,0.218181818,0.025,0.140909091,0.584090909,0.231818182,0.209090909,0.243181818,0.427272727,0.452272727,0.725,0.568181818,1.177272727,0.909090909,1,1,0.909090909,0.909090909,0,1.36719745,176.6756014,1.413333333,1.413333333,NA,0.322845387,1.934603322,0.322845387,5.714285714,32.38095238,35.23809524,9.523809524,12.38095238,0,0,0,0,0,0,4.761904762,4.761904762,0,0.952380952,47.61904762,0,40,52.38095238,0,0,21.9047619,63.45454545,42.12121212,"WADEABLE",1819,1.413333333,-1.475040348,8.154354747,61.9047619,0.725,0,0,NA,NA,NA,NA,NA,NA,0.355681818,0.788235294,0,1,0.654494268,0.201334936,0.205571968,0.290347368,0.31693465
"3/24/2021",2013850,"NRS18_DE_10037","6/20/2019","1","DE",39.00075279,-75.49461224,"PLNLOW","CPL",1745762.348,357284.6186,"NRS_DE-10100",4.2,1,"None","Region_03","DE",2019,8074924,"WADEABLE","",50.31363636,53.3,0,0,0.617609583,-1.07801896,0.491866482,-0.952275859,0.232824802,-0.693234179,94.38502674,94.65240642,NA,NA,"UNC_BROAD","NOCONST","SINGLE",0,0,95,0,0,5,95,1.64047619,0.435780635,1.972727273,0.021272727,1.336363636,0.445584397,7.134580827,0.423022727,5.646017265,0.187304976,4.366029444,29.38,8.291141677,29.38,8.291141677,0,0,0.027272727,0.013636364,0,0.009090909,0,0,0,0.05,0,0.05,0,150,0.424263636,0.159095455,0.583359091,0.030304545,0,0,0,0.030304545,0,0,0.068181818,0.030304545,0.424263636,0,2,1.333333333,0,0,0,0,0.077333333,0.000392012,0,0,0,0,10.37810833,32.913,0,0,10.37810833,32.913,9.434643939,0,1,0,0,0,0.098863636,0.111363636,0.068181818,0.015909091,0.065909091,0.738636364,0.131818182,0.210227273,0.084090909,0.278409091,0.294318182,0.804545455,0.344318182,1.098863636,1,1,0.954545455,1,1,0,1.322757079,78.88890911,0.206,0.206,0.396898897,-0.460409377,0,-0.460409377,0,0,0,0,0,0,0,0,0,0,0,95.23809524,0,4.761904762,0,0,0,95.23809524,95.23809524,4.761904762,0,0,100,100,"WADEABLE",1819,0.206,-0.693234179,9.434643939,95.23809524,0.804545455,0,0,NA,NA,NA,NA,NA,NA,0.254943182,0.951871658,0.368431327,0.631568673,0.535156485,0.282203597,0.321124709,0.265642767,0.442777572
"3/24/2021",2013851,"NRS18_MN_10008","6/21/2019","1","MN",44.40724308,-93.61883431,"PLNLOW","UMW",189134.6,775298.9,"NRS_MN-10106",319.33,1,"None","Region_05","MN",2019,2389238,"WADEABLE","",22,22,0,0,0.501571619,-2.612495994,0.920929612,-3.031853987,0.967213792,-3.078138167,2.139037433,100,NA,NA,"CON_BROAD","HUMAN","SINGLE",100,0,92,8,0,0,100,3.89047619,0.683304297,5.227272727,1.3,3,0,2.548875588,2.73025,5.377310512,0.375458019,1.235500117,71.28,11.75170738,71.28,11.75170738,0.545454545,0,0.009090909,0,0.05,0.427272727,0,0,0,0.436363636,0,1.031818182,0,200,0.8485,0.090909091,0.939409091,0,0,0,0,0,0,0,0.090909091,0,0.8485,0,0,0,0,0,0,0,0,0,0,0,0,0,16.01233741,48.82,0,0,16.01233741,48.82,14.07144803,0,0,0,0,1,0,0,0.05,0.25,0.018181818,0.875,0,0,0.3,0.05,0.3,0.893181818,0.068181818,1.193181818,0,1,0.363636364,0,0,0,1.208976925,4.548557464,0.065,0.065,NA,-2.110924375,0,-2.110924375,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,100,100,"WADEABLE",1819,0.065,-3.078138167,14.07144803,100,0.893181818,0,0,NA,NA,NA,NA,NA,NA,0.130681818,1,0.484379028,0.515620972,0.40692582,0.164866826,0.197410887,0.175635131,0.137517817
"3/24/2021",2013852,"NRS18_MN_10046","6/21/2019","1","MN",48.49412822,-94.08020957,"PLNLOW","UMW",143345.1888,1227262.325,"NRS_MN-10183",347.77,0,"None","Region_05","MN",2019,7166112,"WADEABLE","",15.22727273,15,0.004545455,0,0.026582288,-2.0972502,0.007789616,-2.078457528,-0.481369246,-1.589298665,67.2459893,81.28342246,NA,NA,"CON_BROAD","HUMAN","SINGLE",100,0,99.00990099,0,0,0,99.00990099,3.79047619,0.632380235,4.627272727,0.3,0.690909091,0.164039906,6.031345376,1.86465,8.150809812,0.443276351,1.106175191,46.56,7.810016878,46.56,7.810016878,0.063636364,0,0.104545455,0.040909091,0.05,0.152272727,0,0,0.040909091,0.338636364,0.040909091,0.452272727,0,150,0,1.310640909,1.310640909,0,0.143940909,0.6667,0,0,0,0,0,0.5,0,0,21.33333333,21.33333333,2.666666667,2.666666667,0,0,1.970666667,0.004258808,0.888,0.001919057,0,0,31.43434497,50.65,1,0,31.43434497,50.65,31.12000152,0.090909091,0.272727273,0,0.272727273,0.363636364,0.104545455,0.05,0.245454545,0.2875,0.171590909,0.490909091,0.195454545,0.154545455,0.532954545,0.4,0.6875,0.6625,0.571590909,1.35,0.636363636,1,0.954545455,0.636363636,0.636363636,0,1,192,0.033333333,0.033333333,NA,-2.070667911,0.25617104,-2.070667911,0,0,76.19047619,0,0,0,0,0,0,0,0,1.904761905,0,21.9047619,0,0,0,78.0952381,78.0952381,21.9047619,0,0,94.54545455,96.21212121,"WADEABLE",1819,0.033333333,-1.589298665,31.12000152,78.0952381,0.6625,0.001919057,0.888,NA,NA,NA,NA,NA,NA,0.357215909,0.831550802,0.567219642,0.432780358,0.504695044,0.167740912,0.668384912,0.166833982,0.237726303
"3/24/2021",2013853,"NRS18_IA_10007","6/21/2019","1","IA",41.00445546,-91.66528083,"PLNLOW","TPL",361557.954,400950.803,"NRS_IA-10056",173.42,6,"Skunk River","Region_07","IA",2019,7003922,"BOATABLE","stp",NA,NA,NA,NA,0.425218681,-2.239050356,0.417661055,-2.23149273,0.396149757,-2.209981432,NA,56.4171123,4.727272727,0,"CON_BROAD","TERRACE","SINGLE",100,0,100,0,0,0,100,76.63636364,6.469508904,80.18181818,0.329090909,0.597272727,0.220866064,32.35046961,175.78,36.05091295,36.76395578,13.50767761,2.205,0.516862133,220.5,51.68621331,0,0,0.106818182,0.040909091,0,0.018181818,0,0,0.054545455,0.220454545,0.054545455,0.220454545,3,3197.198432,0.060609091,0.250004545,0.310613636,0.030304545,0.159090909,0,0,0,0.060609091,0,0,0.060609091,0,0,4.090909091,3.181818182,3.181818182,2.727272727,0,0,7.329545455,0.007329545,6.853636364,0.006853636,0,0,0.465425796,1.73264735,5,4,46.5425796,173.264735,35.24714544,0,0.772727273,0,0,0.227272727,0.126136364,0.025,0.401136364,0.013636364,0.264772727,0.568181818,0.121590909,0.151136364,0.414772727,0.552272727,0.565909091,0.832954545,0.817045455,1.398863636,0.772727273,0.954545455,0.954545455,0.772727273,0.772727273,0,NA,NA,0.01762461,NA,0.01762461,-1.813831675,0.63730167,NA,0,0,82,NA,NA,NA,0,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,100,NA,NA,0,0,NA,NA,"BOATABLE",1819,0.01762461,-2.209981432,35.24714544,100,0.832954545,0.007329545,17.89545455,0,81.81818182,90.90909091,90.90909091,81.81818182,95.45454546,0.467670455,0.607754011,0.23699863,0.76300137,0.600801528,0.234404596,0.159851,0.084418266,0.209147547
"3/24/2021",2013854,"NRS18_NC_10002","6/19/2019","1","NC",36.15021232,-76.7378938,"PLNLOW","CPL",1705718,22232.1,"NRS_NC-10060",-0.15,7,"Chowan River","Region_04","NC",2019,10462255,"BOATABLE","med",NA,NA,NA,NA,-0.432727248,-0.192733629,-0.471659015,-0.153801862,-0.198334131,-0.427126746,NA,48.39572193,2.327272727,0,"UNC_BROAD","TERRACE","SINGLE",20,0,0,100,0,0,100,3188.181818,468.8671066,3160.727273,0.448181818,1.824545455,2.939239234,724.4097838,13441.5,794.3854147,2791.129172,364.7365672,4.311,1.323821756,431.1,132.3821756,0.004545455,0,0.113636364,0.397727273,0.004545455,0.063636364,0,0.027272727,0.059090909,0.661363636,0.086363636,0.670454545,0,3966.996646,0,1.833390909,1.833390909,0.4091,0.136363636,0,0,0.166672727,0,0.33335,0.030304545,0.33335,0,0.42425,13.18181818,5.909090909,5,2.727272727,0,0,10.545,0.010545,7.213636364,0.007213636,0,0,0.930856657,2.748273194,4,2,93.0856657,274.8273194,79.67304454,0,0,0,0.954545455,0.045454545,0.478409091,0.197727273,0.311363636,0.004545455,0.347727273,0.127272727,0.125,0.676136364,0.315909091,0.9875,0.992045455,0.475,1.335227273,1.467045455,1,1,0.954545455,1,1,0,NA,NA,0.001250271,NA,0.001250271,-0.625460877,0.497648996,NA,0,0,10,NA,NA,NA,0,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,100,NA,NA,0,0,NA,NA,"BOATABLE",1819,0.001250271,-0.427126746,79.67304454,100,0.475,0.010545,44.06272728,0,9.090909091,100,100,13.63636364,63.63636364,0.700852273,0.535561497,0.647065995,0.352934005,0.50977255,0.307079971,0.184813372,0.147064105,0.207650126
"3/24/2021",2013855,"NRS18_NC_10006","6/18/2019","1","NC",36.48170984,-77.65994012,"EHIGH","SAP",1617989,42514.31,"NRS_NC-10043",18.005,7,"None","Region_04","NC",2019,10449794,"BOATABLE","stp",NA,NA,NA,NA,1.902670519,0.118541665,1.944200678,0.077011507,2.1900881,-0.168875915,NA,70.18716578,1.418181818,0,"CON_BROAD","TERRACE","ANASTOM",20,0,49,51,0,0,100,103.4545455,71.07934107,105.9090909,0.815454545,1.709090909,0.836761072,37.38136009,245.755,56.87688503,325.2332974,23.76077583,1.9378,1.021917963,193.78,102.1917963,0,0.052272727,0.040909091,0.077272727,0.129545455,0.111363636,0,0,0.025,0.306818182,0.077272727,0.436363636,12,1674.413701,0,0.575775909,0.575775909,0.136368182,0,0,0,0.075759091,0,0.083335,0,0.121218182,0,0.159095455,15.90909091,9.545454545,3.181818182,2.727272727,0.454545455,0,20.445,0.020445,13.30636364,0.013306364,0,0,0.850429247,3.645258746,6,4,85.0429247,364.5258746,58.01096979,0,1,0,0,0,0.330681818,0.176136364,0.328409091,0.084090909,0.368181818,0.210227273,0.067045455,0.506818182,0.4125,0.835227273,0.919318182,0.578409091,1.203409091,1.497727273,0.909090909,1,0.954545455,0.909090909,0.909090909,0,NA,NA,0.602103284,NA,0.602103284,2.021212184,1.592408641,NA,54,28,10,NA,NA,NA,0,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,14,NA,NA,0,4,NA,NA,"BOATABLE",1819,0.602103284,-0.168875915,58.01096979,18,0.578409091,0.020445,77.39636364,0,54.54545455,63.63636364,63.63636364,27.27272728,50,0.641534091,0.731684492,0.365391999,0.634608001,0.667856327,0.527359874,0.299365104,0.687058657,1.3234046
"3/24/2021",2013856,"NRS18_NC_10008","6/20/2019","1","NC",35.45800189,-77.67500814,"PLNLOW","CPL",1638644,-70251.38,"NRS_NC-10055",9.21,5,"Contentnea Creek","Region_04","NC",2019,11574070,"BOATABLE","vst",NA,NA,NA,NA,-0.144452229,-0.785486954,-0.386925139,-0.543014043,-0.252183201,-0.677755981,NA,51.3368984,1.983636364,0,"CON_BROAD","TERRACE","SINGLE",50,0,11,89,0,0,100,26.36363636,8.628704738,31.45454545,0.788181818,1.061818182,0.206969475,13.31272989,46.902,17.95724271,37.63065618,6.642952918,1.9595,2.522865284,195.95,252.2865284,0,0,0.090909091,0.009090909,0,0.004545455,0,0,0.075,0.179545455,0.075,0.179545455,5,968.6612215,0,0.681840909,0.681840909,0,0.113636364,0,0,0.030304545,0,0,0,0.409109091,0,0.128790909,13.63636364,10.90909091,8.636363636,6.818181818,1.818181818,1.818181818,78.065,0.078065,73.78181818,0.073781818,43.44227273,0.043442273,1.452892194,25.94507192,4,4,145.2892194,2594.507192,147.0379524,0,0.954545455,0,0.045454545,0,0.297727273,0.217045455,0.180681818,0.0625,0.131818182,0.653409091,0.145454545,0.514772727,0.243181818,0.695454545,0.757954545,0.785227273,0.827272727,1.543181818,1,0.863636364,0.454545455,0.863636364,0.863636364,0,NA,NA,0.005342099,NA,0.005342099,-0.929939183,0.8180194,NA,0,1,30,NA,NA,NA,0,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,99,NA,NA,0,0,NA,NA,"BOATABLE",1819,0.005342099,-0.677755981,147.0379524,99,0.785227273,0.078065,176.6345455,0,54.54545455,100,100,45.45454546,81.81818182,0.472272727,0.562032086,0.40541344,0.59458656,0.540409558,1.28750461,0.75038506,0.327295697,0.802325193
"3/24/2021",2013857,"NRS18_NC_10026","6/21/2019","1","NC",34.79583623,-78.80513137,"PLNLOW","CPL",1552062.567,-162030.2108,"NRS_NC-10153",8.74,7,"Cape Fear River","Region_04","NC",2019,8831730,"BOATABLE","vst",NA,NA,NA,NA,0.64564362,-2.181715116,0.685053296,-2.221124792,0.9898635,-2.525934996,NA,69.38502674,2.454545455,0,"CON_BROAD","TERRACE","SINGLE",90,0,0,100,0,0,100,74.81818182,7.560663752,79,1.481818182,4.409090909,1.007426966,12.42905281,387.27,15.60766856,132.9131717,4.783760752,5.060194175,0.884766481,506.0194175,88.47664814,0,0,0.045454545,0.013636364,0,0,0,0,0.231818182,0.290909091,0.231818182,0.290909091,1.941747573,2669.805662,0,0.068181818,0.068181818,0,0,0,0,0,0,0,0,0,0,0.068181818,27.27272727,17.27272727,11.36363636,7.727272727,1.363636364,1.363636364,84.51363636,0.084513636,74.51954545,0.074519545,47.76636364,0.047766364,0.963354583,5.071979861,8,7,96.3354583,507.1979861,83.21291466,0,1,0,0,0,0.415909091,0.169318182,0.231818182,0.036904762,0.009090909,0.369318182,0.109090909,0.585227273,0.267045455,0.817045455,0.852272727,0.378409091,0.826136364,1.230681818,1,0.909090909,0.136363636,0.909090909,0.863636364,0,NA,NA,0.012758096,NA,0.012758096,-1.536071496,1.752225609,NA,0,0,90.19607843,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,90.19607843,NA,NA,9.803921569,0,NA,NA,"BOATABLE",1819,0.012758096,-2.525934996,83.21291466,90.19607843,0.378409091,0.084513636,212.7372728,0,81.81818182,81.81818182,81.81818182,40.90909091,40.90909091,0.471761364,0.724465241,0.063829787,0.936170213,0.683961381,0.174848326,0.16444609,0.101053829,0.343205443
"3/24/2021",2013861,"NRS18_NC_10027","6/23/2019","1","NC",35.50851802,-78.9607055,"EHIGH","SAP",1523948.86,-86087.82898,"NRS_NC-10154",40.88,7,"Cape Fear River","Region_04","NC",2019,8842805,"BOATABLE","vst",NA,NA,NA,NA,0.774137275,1.892068272,0.899267487,1.76693806,1.298394241,1.367811306,NA,77.94117647,1.090909091,0,"CON_BROAD","TERRACE","SINGLE",60,0,37,58,0,5,95,123.6363636,12.50018182,128,0.918181818,2.727272727,1.009049958,62.1425827,149.502,113.2253188,35.88841094,42.81229267,1.2922,0.391003836,129.22,39.10038363,0,0,0.177272727,0.134090909,0,0.081818182,0,0.009090909,0.275,0.677272727,0.284090909,0.677272727,5,4345.020072,0,0.515172727,0.515172727,0.212131818,0.030304545,0,0,0.151518182,0,0,0,0.030304545,0,0.090913636,37.27272727,34.54545455,21.36363636,20.45454545,5,5,160.1090909,0.160109091,145.3559091,0.145355909,74.80136364,0.074801364,0.277232793,1.338014949,3,1,27.7232793,133.8014949,16.64705116,0,0.954545455,0,0.045454545,0,0.2875,0.295454545,0.451136364,0.095454545,0.127272727,0.148863636,0.254545455,0.582954545,0.546590909,1.034090909,1.129545455,0.276136364,1.161363636,1.405681818,1,0.954545455,0.681818182,0.954545455,0.863636364,0,NA,NA,0.067160971,NA,0.067160971,2.666205547,0.578362534,NA,71,22,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,7,NA,NA,"BOATABLE",1819,0.067160971,1.367811306,16.64705116,7,0.276136363,0.160109091,333.0163636,0,18.18181818,45.45454545,72.72727272,9.09090909,27.27272727,0.622613636,0.801470588,0.34000924,0.65999076,0.690581105,0.302587708,0.128827203,0.101104412,0.240053049
"3/24/2021",2013862,"NRS18_IL_10014","6/23/2019","1","IL",42.47833064,-89.0560394,"PLNLOW","TPL",566840.3,578336,"NRS_IL-10087",221.64,6,"Rock River","Region_05","IL",2019,13298638,"BOATABLE","low-med",NA,NA,NA,NA,0.854173975,0.20991556,0.710735274,0.353354261,0.846837243,0.217252292,NA,72.86096257,1.090909091,0,"CON_BROAD","TERRACE","ANASTOM",100,0,100,0,0,0,100,86.18181818,19.34847892,87.18181818,0.146363636,0.321818182,0.124484391,60.47037131,153.05,69.34364823,75.89436006,67.31300357,1.944,0.707723624,194.4,70.77236235,0.061363636,0,0.165909091,0.081818182,0,0.072727273,0.045454545,0,0.102272727,0.422727273,0.147727273,0.529545455,41,3590.03293,0,1.681845455,1.681845455,0.250009091,0.712122727,0,0,0.196977273,0,0,0.030304545,0.181822727,0,0.310609091,5.454545455,3.636363636,1.818181818,1.818181818,0.454545455,0.454545455,14.935,0.014935,13.03136364,0.013031364,5.362727273,0.005362727,0.874321935,2.850937776,5,4,87.4321935,285.0937776,66.32969108,0,0.863636364,0,0,0.136363636,0.214772727,0.084090909,0.365909091,0.018181818,0.265909091,0.478409091,0.254545455,0.298863636,0.384090909,0.664772727,0.682954545,0.744318182,0.930681818,1.427272727,0.863636364,1,1,0.863636364,0.863636364,0,NA,NA,0.053676865,NA,0.053676865,1.064089535,0.104845501,NA,0,1,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,99,NA,NA,"BOATABLE",1819,0.053676865,0.217252292,66.32969108,99,0.744318182,0.014935,33.67727272,0,9.090909091,9.090909091,27.27272727,9.090909091,22.72727273,0.518806818,0.755748663,0.627122436,0.372877564,0.526804859,0.364055362,0.341202115,0.224507667,0.495879517
"3/24/2021",2013864,"NRS18_WY_10025","6/23/2019","1","WY",42.93434526,-110.7209235,"WMTNS","WMT",-1190082,700939.8,"NRS_WY-10388",2005.39,4,"Greys River","Region_08","WY",2019,24432227,"BOATABLE","med",NA,NA,NA,NA,1.680259216,0.427769875,1.775094515,0.332934576,2.034765509,0.073263582,NA,34.75935829,0.045454545,0,"CON_BROAD","TERRACE","ANASTOM",100,0,0,0,0,100,0,20.27272727,5.197901675,21.72727273,0.372727273,0.681818182,0.318804585,14.99020571,20.92,19.68636364,6.408293238,9.400539331,0.977,0.250193864,97.7,25.01938642,0,0.095454545,0.05,0.05,0.027272727,0.05,0,0.027272727,0,0.272727273,0.122727273,0.3,22,1250.454587,0.242436364,0.424263636,0.6667,0.030304545,0,0,0,0,0.242436364,0,0,0.393959091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245162763,0.944687359,4,1,24.5162763,94.4687359,13.4297522,0.136363636,0,0,0,0.863636364,0,0.006818182,0.129545455,0.038636364,0.515909091,0.545454545,0.101136364,0.006818182,0.168181818,0.136363636,0.175,1.061363636,0.652272727,1.236363636,0.136363636,0.954545455,0.954545455,0.136363636,0.136363636,0,NA,NA,0.715606178,NA,0.715606178,2.108029091,0.215880662,NA,3,95,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,2,NA,NA,"BOATABLE",1819,0.715606178,0.073263582,13.4297522,2,1.061363636,0,0,0,0,0,0,0,0,0.393522727,0.412834225,0.400012,0.599988,0.460217038,0.256083791,0.137459081,0.256398737,0.306323769
"3/24/2021",2013865,"NRS18_WY_10005","6/23/2019","1","WY",42.81299095,-110.6890214,"WMTNS","WMT",-1189611,687143.2,"NRS_WY-10343",2124.81,3,"Greys River","Region_08","WY",2019,24432257,"BOATABLE","med",NA,NA,NA,NA,1.740529591,0.365994351,1.826836462,0.27968748,2.020850865,0.085673076,NA,46.52406417,0.181818182,0,"CON_BROAD","TERRACE","SINGLE",100,0,0,0,0,100,0,16.27272727,2.195035721,18.5,0.381818182,0.609090909,0.157826141,12.69899294,18.72,15.64502924,5.402221765,5.082077376,0.927,0.306117756,92.7,30.61177564,0,0.059090909,0.045454545,0.040909091,0.004545455,0.045454545,0,0.022727273,0,0.213636364,0.081818182,0.218181818,18.81188119,918.6780252,0,0.613645455,0.613645455,0,0,0,0,0,0,0,0,0.4091,0,0.204545455,0,0,0,0,0,0,0,0,0,0,0,0,0.248844189,0.995824156,3,2,24.8844189,99.5824156,17.80160854,0.409090909,0,0,0,0.590909091,0.123863636,0.034090909,0.227272727,0.031818182,0.373863636,0.418181818,0.315909091,0.157954545,0.259090909,0.385227273,0.417045455,0.792045455,0.759090909,1.209090909,0.409090909,1,1,0.409090909,0.409090909,0,NA,NA,0.866481481,NA,0.866481481,2.106523941,0.256648288,NA,4,93,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,3,NA,NA,"BOATABLE",1819,0.866481481,0.085673076,17.80160854,3,0.792045454,0,0,0,0,0,0,0,0,0.441590909,0.518716578,0.380285182,0.619714818,0.521651801,0.330224117,0.192034612,0.134890463,0.288580223
